power_category,numeric_level,character_name,url
durability,6,Advisor (Earth-616),https://marvel.fandom.com/wiki/Advisor_(Earth-616)
durability,6,Aegis (Monster) (Earth-616),https://marvel.fandom.com/wiki/Aegis_(Monster)_(Earth-616)
durability,6,Agron (Earth-76216),https://marvel.fandom.com/wiki/Agron_(Earth-76216)
durability,6,Ahmet Abdol (Earth-616),https://marvel.fandom.com/wiki/Ahmet_Abdol_(Earth-616)
durability,6,Ai Apaec (Earth-616),https://marvel.fandom.com/wiki/Ai_Apaec_(Earth-616)
durability,6,Aiden Gillespie (Earth-616),https://marvel.fandom.com/wiki/Aiden_Gillespie_(Earth-616)
durability,6,Air-Walker (Automaton) (Earth-616),https://marvel.fandom.com/wiki/Air-Walker_(Automaton)_(Earth-616)
durability,6,Aleksei Sytsevich (Earth-616),https://marvel.fandom.com/wiki/Aleksei_Sytsevich_(Earth-616)
durability,6,Aleta Ogord (Earth-691),https://marvel.fandom.com/wiki/Aleta_Ogord_(Earth-691)
durability,6,Alex Wildman (Earth-616),https://marvel.fandom.com/wiki/Alex_Wildman_(Earth-616)
durability,6,Alexander Power (Earth-616),https://marvel.fandom.com/wiki/Alexander_Power_(Earth-616)
durability,6,Alice MacAllister (Earth-616),https://marvel.fandom.com/wiki/Alice_MacAllister_(Earth-616)
durability,6,Alice Nugent (Earth-616),https://marvel.fandom.com/wiki/Alice_Nugent_(Earth-616)
durability,6,Ambient-Energy Dampening Actualization Module Unit Zero (Earth-4935),https://marvel.fandom.com/wiki/Ambient-Energy_Dampening_Actualization_Module_Unit_Zero_(Earth-4935)
durability,6,Amenhotep IV (Earth-4321),https://marvel.fandom.com/wiki/Amenhotep_IV_(Earth-4321)
durability,6,America Chavez (Earth-616),https://marvel.fandom.com/wiki/America_Chavez_(Earth-616)
durability,6,Amora (Earth-616),https://marvel.fandom.com/wiki/Amora_(Earth-616)
durability,6,Ananym (Earth-616),https://marvel.fandom.com/wiki/Ananym_(Earth-616)
durability,6,Anath-Na Mut (Earth-616),https://marvel.fandom.com/wiki/Anath-Na_Mut_(Earth-616)
durability,6,Andrea Roarke (Earth-616),https://marvel.fandom.com/wiki/Andrea_Roarke_(Earth-616)
durability,6,Andro (Earth-616),https://marvel.fandom.com/wiki/Andro_(Earth-616)
durability,6,Angelina Brancale (Earth-616),https://marvel.fandom.com/wiki/Angelina_Brancale_(Earth-616)
durability,6,Angmo-Asan (Earth-616),https://marvel.fandom.com/wiki/Angmo-Asan_(Earth-616)
durability,6,Anne Weying (Earth-616),https://marvel.fandom.com/wiki/Anne_Weying_(Earth-616)
durability,6,Annihilus (Earth-616),https://marvel.fandom.com/wiki/Annihilus_(Earth-616)
durability,6,Anthony Stark (Earth-616),https://marvel.fandom.com/wiki/Anthony_Stark_(Earth-616)
durability,6,Anthony Stark (Earth-5012),https://marvel.fandom.com/wiki/Anthony_Stark_(Earth-5012)
durability,6,Anthony Stark (Earth-30847),https://marvel.fandom.com/wiki/Anthony_Stark_(Earth-30847)
durability,6,Anthony Stark (Earth-50701),https://marvel.fandom.com/wiki/Anthony_Stark_(Earth-50701)
durability,6,Anthony Stark (Earth-96020),https://marvel.fandom.com/wiki/Anthony_Stark_(Earth-96020)
durability,6,Anton Vanko (Crimson Dynamo) (Earth-616),https://marvel.fandom.com/wiki/Anton_Vanko_(Crimson_Dynamo)_(Earth-616)
durability,6,Antonio Rodriguez (Earth-616),https://marvel.fandom.com/wiki/Antonio_Rodriguez_(Earth-616)
durability,6,Antonio Stark (Earth-1610),https://marvel.fandom.com/wiki/Antonio_Stark_(Earth-1610)
durability,6,April Parker (Earth-982),https://marvel.fandom.com/wiki/April_Parker_(Earth-982)
durability,6,Archibald Dyker (Earth-616),https://marvel.fandom.com/wiki/Archibald_Dyker_(Earth-616)
durability,6,Arcturus Rann (Earth-616),https://marvel.fandom.com/wiki/Arcturus_Rann_(Earth-616)
durability,6,Ard-Con (Earth-616),https://marvel.fandom.com/wiki/Ard-Con_(Earth-616)
durability,6,Ardina (Earth-616),https://marvel.fandom.com/wiki/Ardina_(Earth-616)
durability,6,Ares (Earth-616),https://marvel.fandom.com/wiki/Ares_(Earth-616)
durability,6,Arisen Tyrk (Earth-616),https://marvel.fandom.com/wiki/Arisen_Tyrk_(Earth-616)
durability,6,Arkady Rossovich (Earth-1610),https://marvel.fandom.com/wiki/Arkady_Rossovich_(Earth-1610)
durability,6,Arkon (Earth-616),https://marvel.fandom.com/wiki/Arkon_(Earth-616)
durability,6,Armorer (Earth-616),https://marvel.fandom.com/wiki/Armorer_(Earth-616)
durability,6,Arno Stark (Earth-616),https://marvel.fandom.com/wiki/Arno_Stark_(Earth-616)
durability,6,Arno Stark (Earth-8410),https://marvel.fandom.com/wiki/Arno_Stark_(Earth-8410)
durability,6,Athena Parthenos (Earth-616),https://marvel.fandom.com/wiki/Athena_Parthenos_(Earth-616)
durability,6,Ayesha (Earth-616),https://marvel.fandom.com/wiki/Ayesha_(Earth-616)
durability,6,B'nee and C'cil (Earth-616),https://marvel.fandom.com/wiki/B%27nee_and_C%27cil_(Earth-616)
durability,6,Barry Bauman (Earth-616),https://marvel.fandom.com/wiki/Barry_Bauman_(Earth-616)
durability,6,Barry Windom (Earth-616),https://marvel.fandom.com/wiki/Barry_Windom_(Earth-616)
durability,6,Basil Elks (Earth-616),https://marvel.fandom.com/wiki/Basil_Elks_(Earth-616)
durability,6,Belasco (Earth-616),https://marvel.fandom.com/wiki/Belasco_(Earth-616)
durability,6,Belathauzer (Earth-616),https://marvel.fandom.com/wiki/Belathauzer_(Earth-616)
durability,6,Benjamin Grimm (Earth-616),https://marvel.fandom.com/wiki/Benjamin_Grimm_(Earth-616)
durability,6,Benjamin Grimm (Earth-1610),https://marvel.fandom.com/wiki/Benjamin_Grimm_(Earth-1610)
durability,6,Benjamin Grimm (Earth-50701),https://marvel.fandom.com/wiki/Benjamin_Grimm_(Earth-50701)
durability,6,Bennet du Paris (Earth-616),https://marvel.fandom.com/wiki/Bennet_du_Paris_(Earth-616)
durability,6,Bentley Wittman (Earth-616),https://marvel.fandom.com/wiki/Bentley_Wittman_(Earth-616)
durability,6,Bernard Hoyster (Earth-616),https://marvel.fandom.com/wiki/Bernard_Hoyster_(Earth-616)
durability,6,Berserker (Primitive) (Earth-616),https://marvel.fandom.com/wiki/Berserker_(Primitive)_(Earth-616)
durability,6,Beta Ray Bill (Earth-616),https://marvel.fandom.com/wiki/Beta_Ray_Bill_(Earth-616)
durability,6,Bethany Cabe (Earth-616),https://marvel.fandom.com/wiki/Bethany_Cabe_(Earth-616)
durability,6,Betilakk (Earth-616),https://marvel.fandom.com/wiki/Betilakk_(Earth-616)
durability,6,Bi-Beast (Earth-616),https://marvel.fandom.com/wiki/Bi-Beast_(Earth-616)
durability,6,Black Axe (Earth-616),https://marvel.fandom.com/wiki/Black_Axe_(Earth-616)
durability,6,Black Brigade (Earth-616),https://marvel.fandom.com/wiki/Black_Brigade_(Earth-616)
durability,6,Blastaar (Earth-616),https://marvel.fandom.com/wiki/Blastaar_(Earth-616)
durability,6,Bloodscream (Earth-616),https://marvel.fandom.com/wiki/Bloodscream_(Earth-616)
durability,6,Bolivar Trask (Earth-616),https://marvel.fandom.com/wiki/Bolivar_Trask_(Earth-616)
durability,6,Bor Burison (Earth-616),https://marvel.fandom.com/wiki/Bor_Burison_(Earth-616)
durability,6,Boris Bullski (Earth-616),https://marvel.fandom.com/wiki/Boris_Bullski_(Earth-616)
durability,6,Braggadoom (Earth-616),https://marvel.fandom.com/wiki/Braggadoom_(Earth-616)
durability,6,Bran Bardic (Earth-70518),https://marvel.fandom.com/wiki/Bran_Bardic_(Earth-70518)
durability,6,Bran Braddock (Earth-2122),https://marvel.fandom.com/wiki/Bran_Braddock_(Earth-2122)
durability,6,Brian Braddock (Earth-616),https://marvel.fandom.com/wiki/Brian_Braddock_(Earth-616)
durability,6,Brian Braddock (Earth-1610),https://marvel.fandom.com/wiki/Brian_Braddock_(Earth-1610)
durability,6,Brock Jones (Earth-616),https://marvel.fandom.com/wiki/Brock_Jones_(Earth-616)
durability,6,Bruce Banner (Earth-1610),https://marvel.fandom.com/wiki/Bruce_Banner_(Earth-1610)
durability,6,Caiera (Earth-616),https://marvel.fandom.com/wiki/Caiera_(Earth-616)
durability,6,Cairbre (Earth-616),https://marvel.fandom.com/wiki/Cairbre_(Earth-616)
durability,6,Caldwell Rozza (Earth-616),https://marvel.fandom.com/wiki/Caldwell_Rozza_(Earth-616)
durability,6,Calvin Rankin (Earth-12),https://marvel.fandom.com/wiki/Calvin_Rankin_(Earth-12)
durability,6,Carl Denti (Earth-616),https://marvel.fandom.com/wiki/Carl_Denti_(Earth-616)
durability,6,Carol Danvers (Earth-616),https://marvel.fandom.com/wiki/Carol_Danvers_(Earth-616)
durability,6,Celeste Cuckoo (Earth-616),https://marvel.fandom.com/wiki/Celeste_Cuckoo_(Earth-616)
durability,6,Centurious (Earth-616),https://marvel.fandom.com/wiki/Centurious_(Earth-616)
durability,6,Cephalus (Earth-616),https://marvel.fandom.com/wiki/Cephalus_(Earth-616)
durability,6,Cerberus (Earth-616),https://marvel.fandom.com/wiki/Cerberus_(Earth-616)
durability,6,Cessily Kincaid (Earth-616),https://marvel.fandom.com/wiki/Cessily_Kincaid_(Earth-616)
durability,6,Ch'od (Earth-616),https://marvel.fandom.com/wiki/Ch%27od_(Earth-616)
durability,6,Ch'vayre (Earth-4935),https://marvel.fandom.com/wiki/Ch%27vayre_(Earth-4935)
durability,6,Charles Weiderman (Earth-616),https://marvel.fandom.com/wiki/Charles_Weiderman_(Earth-616)
durability,6,Chen Lu (Earth-616),https://marvel.fandom.com/wiki/Chen_Lu_(Earth-616)
durability,6,Chester Weems (Earth-80360),https://marvel.fandom.com/wiki/Chester_Weems_(Earth-80360)
durability,6,Christian Cord (Earth-616),https://marvel.fandom.com/wiki/Christian_Cord_(Earth-616)
durability,6,Clayton Wilson (Earth-616),https://marvel.fandom.com/wiki/Clayton_Wilson_(Earth-616)
durability,6,Clyde Wyncham Jr. (Earth-807128),https://marvel.fandom.com/wiki/Clyde_Wyncham_Jr._(Earth-807128)
durability,6,Colossus (Super Computer) (Earth-60672),https://marvel.fandom.com/wiki/Colossus_(Super_Computer)_(Earth-60672)
durability,6,Comte de Saint Germain (Earth-616),https://marvel.fandom.com/wiki/Comte_de_Saint_Germain_(Earth-616)
durability,6,Cronus (Earth-616),https://marvel.fandom.com/wiki/Cronus_(Earth-616)
durability,6,Cru (Earth-616),https://marvel.fandom.com/wiki/Cru_(Earth-616)
durability,6,Crule (Earth-616),https://marvel.fandom.com/wiki/Crule_(Earth-616)
durability,6,Danger (Earth-616),https://marvel.fandom.com/wiki/Danger_(Earth-616)
durability,6,Daniel Jermain (Earth-616),https://marvel.fandom.com/wiki/Daniel_Jermain_(Earth-616)
durability,6,Daniel Rose (Earth-616),https://marvel.fandom.com/wiki/Daniel_Rose_(Earth-616)
durability,6,Dargo Ktor (Earth-8710),https://marvel.fandom.com/wiki/Dargo_Ktor_(Earth-8710)
durability,6,Darren Cross (Earth-616),https://marvel.fandom.com/wiki/Darren_Cross_(Earth-616)
durability,6,Daydream (Earth-616),https://marvel.fandom.com/wiki/Daydream_(Earth-616)
durability,6,Death Wreck (Minion) (Earth-8410),https://marvel.fandom.com/wiki/Death_Wreck_(Minion)_(Earth-8410)
durability,6,Death's Head (Styrakos),https://marvel.fandom.com/wiki/Death%27s_Head_(Styrakos)
durability,6,Delilah Dearborn (Earth-616),https://marvel.fandom.com/wiki/Delilah_Dearborn_(Earth-616)
durability,6,Desak Sterixian (Earth-616),https://marvel.fandom.com/wiki/Desak_Sterixian_(Earth-616)
durability,6,Desmond Pitt (Earth-616),https://marvel.fandom.com/wiki/Desmond_Pitt_(Earth-616)
durability,6,Dionysus Acratophorus (Earth-616),https://marvel.fandom.com/wiki/Dionysus_Acratophorus_(Earth-616)
durability,6,Dirk Garthwaite (Earth-616),https://marvel.fandom.com/wiki/Dirk_Garthwaite_(Earth-616)
durability,6,Douglas Carmody (Earth-616),https://marvel.fandom.com/wiki/Douglas_Carmody_(Earth-616)
durability,6,Draconus (Earth-616),https://marvel.fandom.com/wiki/Draconus_(Earth-616)
durability,6,Dreadface (Earth-616),https://marvel.fandom.com/wiki/Dreadface_(Earth-616)
durability,6,Dreamqueen (Earth-616),https://marvel.fandom.com/wiki/Dreamqueen_(Earth-616)
durability,6,Droom (Earth-616),https://marvel.fandom.com/wiki/Droom_(Earth-616)
durability,6,Durok (Earth-616),https://marvel.fandom.com/wiki/Durok_(Earth-616)
durability,6,Edward Cobert (Earth-616),https://marvel.fandom.com/wiki/Edward_Cobert_(Earth-616)
durability,6,Edward March (Earth-616),https://marvel.fandom.com/wiki/Edward_March_(Earth-616)
durability,6,Eimin (Earth-616),https://marvel.fandom.com/wiki/Eimin_(Earth-616)
durability,6,Electro (Robot) (Earth-616),https://marvel.fandom.com/wiki/Electro_(Robot)_(Earth-616)
durability,6,Elektro (Earth-616),https://marvel.fandom.com/wiki/Elektro_(Earth-616)
durability,6,Eliot Franklin (Clown) (Earth-616),https://marvel.fandom.com/wiki/Eliot_Franklin_(Clown)_(Earth-616)
durability,6,Eliphas (Earth-616),https://marvel.fandom.com/wiki/Eliphas_(Earth-616)
durability,6,Elisabeth Ross (Earth-616),https://marvel.fandom.com/wiki/Elisabeth_Ross_(Earth-616)
durability,6,Elizabeth Bondi (Earth-616),https://marvel.fandom.com/wiki/Elizabeth_Bondi_(Earth-616)
durability,6,Elizabeth Braddock (Earth-616),https://marvel.fandom.com/wiki/Elizabeth_Braddock_(Earth-616)
durability,6,Elizabeth Ross (Earth-616),https://marvel.fandom.com/wiki/Elizabeth_Ross_(Earth-616)
durability,6,Emil Blonsky (Earth-616),https://marvel.fandom.com/wiki/Emil_Blonsky_(Earth-616)
durability,6,En Sabah Nur (Earth-616),https://marvel.fandom.com/wiki/En_Sabah_Nur_(Earth-616)
durability,6,Enmity (Earth-616),https://marvel.fandom.com/wiki/Enmity_(Earth-616)
durability,6,Eochaid Ollathair (Earth-616),https://marvel.fandom.com/wiki/Eochaid_Ollathair_(Earth-616)
durability,6,Epoch (Earth-616),https://marvel.fandom.com/wiki/Epoch_(Earth-616)
durability,6,Eric Masterson (Earth-616),https://marvel.fandom.com/wiki/Eric_Masterson_(Earth-616)
durability,6,Eric O'Grady (Earth-616),https://marvel.fandom.com/wiki/Eric_O%27Grady_(Earth-616)
durability,6,Erik Lehnsherr (Earth-295),https://marvel.fandom.com/wiki/Erik_Lehnsherr_(Earth-295)
durability,6,Ernest St. Ives (Earth-616),https://marvel.fandom.com/wiki/Ernest_St._Ives_(Earth-616)
durability,6,Eshu (Earth-616),https://marvel.fandom.com/wiki/Eshu_(Earth-616)
durability,6,Esme Cuckoo (Earth-616),https://marvel.fandom.com/wiki/Esme_Cuckoo_(Earth-616)
durability,6,Ethan Edwards (Earth-616),https://marvel.fandom.com/wiki/Ethan_Edwards_(Earth-616)
durability,6,Eugene Thompson (Earth-616),https://marvel.fandom.com/wiki/Eugene_Thompson_(Earth-616)
durability,6,Fafnir (Nastrond) (Earth-616),https://marvel.fandom.com/wiki/Fafnir_(Nastrond)_(Earth-616)
durability,6,Fallen One (Herald) (Earth-616),https://marvel.fandom.com/wiki/Fallen_One_(Herald)_(Earth-616)
durability,6,Farouk Al-Fasaud (Earth-616),https://marvel.fandom.com/wiki/Farouk_Al-Fasaud_(Earth-616)
durability,6,Fat Cobra (Earth-616),https://marvel.fandom.com/wiki/Fat_Cobra_(Earth-616)
durability,6,Fin Fang Foom (Earth-616),https://marvel.fandom.com/wiki/Fin_Fang_Foom_(Earth-616)
durability,6,Flavius Scollio (Earth-616),https://marvel.fandom.com/wiki/Flavius_Scollio_(Earth-616)
durability,6,Fletcher Traynor (Earth-616),https://marvel.fandom.com/wiki/Fletcher_Traynor_(Earth-616)
durability,6,Francis Fanny (Earth-616),https://marvel.fandom.com/wiki/Francis_Fanny_(Earth-616)
durability,6,Frank Johnson (Earth-616),https://marvel.fandom.com/wiki/Frank_Johnson_(Earth-616)
durability,6,Frank Skorina (Earth-616),https://marvel.fandom.com/wiki/Frank_Skorina_(Earth-616)
durability,6,Frankie Raye (Earth-616),https://marvel.fandom.com/wiki/Frankie_Raye_(Earth-616)
durability,6,Franklin Hall (Earth-616),https://marvel.fandom.com/wiki/Franklin_Hall_(Earth-616)
durability,6,Franklin Richards (Earth-6311),https://marvel.fandom.com/wiki/Franklin_Richards_(Earth-6311)
durability,6,Frederick Dukes (Earth-616),https://marvel.fandom.com/wiki/Frederick_Dukes_(Earth-616)
durability,6,Freyja Freyrdottir (Earth-616),https://marvel.fandom.com/wiki/Freyja_Freyrdottir_(Earth-616)
durability,6,Fully Automated Unit of Structural Technology (Earth-616),https://marvel.fandom.com/wiki/Fully_Automated_Unit_of_Structural_Technology_(Earth-616)
durability,6,Gabriel Lan (Earth-616),https://marvel.fandom.com/wiki/Gabriel_Lan_(Earth-616)
durability,6,Gabriel Summers (Earth-616),https://marvel.fandom.com/wiki/Gabriel_Summers_(Earth-616)
durability,6,Galaxy Master (Earth-616),https://marvel.fandom.com/wiki/Galaxy_Master_(Earth-616)
durability,6,Gallowglass (Earth-1610),https://marvel.fandom.com/wiki/Gallowglass_(Earth-1610)
durability,6,Ganymede (Alien) (Earth-616),https://marvel.fandom.com/wiki/Ganymede_(Alien)_(Earth-616)
durability,6,Gaunt (Earth-29283),https://marvel.fandom.com/wiki/Gaunt_(Earth-29283)
durability,6,Gennady Gavrilov (Earth-616),https://marvel.fandom.com/wiki/Gennady_Gavrilov_(Earth-616)
durability,6,Gh'Ree and R'Hos Blood (Earth-616),https://marvel.fandom.com/wiki/Gh%27Ree_and_R%27Hos_Blood_(Earth-616)
durability,6,Gitche Manitou (Earth-616),https://marvel.fandom.com/wiki/Gitche_Manitou_(Earth-616)
durability,6,Godseye (Earth-616),https://marvel.fandom.com/wiki/Godseye_(Earth-616)
durability,6,Godstorm (Earth-616),https://marvel.fandom.com/wiki/Godstorm_(Earth-616)
durability,6,Gog (Tsiln) (Earth-616),https://marvel.fandom.com/wiki/Gog_(Tsiln)_(Earth-616)
durability,6,Golem (Statue) (Earth-616),https://marvel.fandom.com/wiki/Golem_(Statue)_(Earth-616)
durability,6,Googam (Earth-616),https://marvel.fandom.com/wiki/Googam_(Earth-616)
durability,6,Gormuu (Earth-616),https://marvel.fandom.com/wiki/Gormuu_(Earth-616)
durability,6,Gray Dolman (Earth-616),https://marvel.fandom.com/wiki/Gray_Dolman_(Earth-616)
durability,6,Great One (Earth-616),https://marvel.fandom.com/wiki/Great_One_(Earth-616)
durability,6,Gregory Herd (Earth-616),https://marvel.fandom.com/wiki/Gregory_Herd_(Earth-616)
durability,6,Grendel (Symbiote) (Earth-616),https://marvel.fandom.com/wiki/Grendel_(Symbiote)_(Earth-616)
durability,6,Grom (Earth-616),https://marvel.fandom.com/wiki/Grom_(Earth-616)
durability,6,Grottu (Earth-616),https://marvel.fandom.com/wiki/Grottu_(Earth-616)
durability,6,Growing Man (Earth-6311),https://marvel.fandom.com/wiki/Growing_Man_(Earth-6311)
durability,6,Gunther Bain (Earth-616),https://marvel.fandom.com/wiki/Gunther_Bain_(Earth-616)
durability,6,Hadad (Earth-616),https://marvel.fandom.com/wiki/Hadad_(Earth-616)
durability,6,Halphas (Earth-616),https://marvel.fandom.com/wiki/Halphas_(Earth-616)
durability,6,Haokah (Earth-616),https://marvel.fandom.com/wiki/Haokah_(Earth-616)
durability,6,Harek Korgon (Earth-616),https://marvel.fandom.com/wiki/Harek_Korgon_(Earth-616)
durability,6,Harrow (Earth-616),https://marvel.fandom.com/wiki/Harrow_(Earth-616)
durability,6,Harvester (Earth-616),https://marvel.fandom.com/wiki/Harvester_(Earth-616)
durability,6,Harvey Schlemerman (Earth-616),https://marvel.fandom.com/wiki/Harvey_Schlemerman_(Earth-616)
durability,6,Hathor-Sekhmet (Earth-616),https://marvel.fandom.com/wiki/Hathor-Sekhmet_(Earth-616)
durability,6,Hecate (Earth-616),https://marvel.fandom.com/wiki/Hecate_(Earth-616)
durability,6,Hemingway (Earth-616),https://marvel.fandom.com/wiki/Hemingway_(Earth-616)
durability,6,Hephaestus Aetnaeus (Earth-616),https://marvel.fandom.com/wiki/Hephaestus_Aetnaeus_(Earth-616)
durability,6,Hercules Panhellenios (Earth-616),https://marvel.fandom.com/wiki/Hercules_Panhellenios_(Earth-616)
durability,6,Hi-Vo (Earth-616),https://marvel.fandom.com/wiki/Hi-Vo_(Earth-616)
durability,6,Hippolyta (Earth-616),https://marvel.fandom.com/wiki/Hippolyta_(Earth-616)
durability,6,Hiro-Kala (Earth-616),https://marvel.fandom.com/wiki/Hiro-Kala_(Earth-616)
durability,6,Ho Yinsen (Earth-616),https://marvel.fandom.com/wiki/Ho_Yinsen_(Earth-616)
durability,6,Horde (Alien Mutant) (Earth-616),https://marvel.fandom.com/wiki/Horde_(Alien_Mutant)_(Earth-616)
durability,6,Horus (Deity) (Earth-616),https://marvel.fandom.com/wiki/Horus_(Deity)_(Earth-616)
durability,6,Hrinmeer (Earth-616),https://marvel.fandom.com/wiki/Hrinmeer_(Earth-616)
durability,6,Hyperion (Grandmaster's Creation) (Earth-616),https://marvel.fandom.com/wiki/Hyperion_(Grandmaster%27s_Creation)_(Earth-616)
durability,6,Impossible Man (Earth-616),https://marvel.fandom.com/wiki/Impossible_Man_(Earth-616)
durability,6,Inanna (Earth-616),https://marvel.fandom.com/wiki/Inanna_(Earth-616)
durability,6,Inheritor (Earth-616),https://marvel.fandom.com/wiki/Inheritor_(Earth-616)
durability,6,Irma Cuckoo (Earth-616),https://marvel.fandom.com/wiki/Irma_Cuckoo_(Earth-616)
durability,6,Iron Man (Sentient Armor) (Earth-616),https://marvel.fandom.com/wiki/Iron_Man_(Sentient_Armor)_(Earth-616)
durability,6,Ixar (Earth-616),https://marvel.fandom.com/wiki/Ixar_(Earth-616)
durability,6,Izanagi-No-Mikoto (Earth-616),https://marvel.fandom.com/wiki/Izanagi-No-Mikoto_(Earth-616)
durability,6,Jack Taggert (Earth-616),https://marvel.fandom.com/wiki/Jack_Taggert_(Earth-616)
durability,6,Jackie Lukus (Earth-616),https://marvel.fandom.com/wiki/Jackie_Lukus_(Earth-616)
durability,6,Jackson Arvad (Earth-616),https://marvel.fandom.com/wiki/Jackson_Arvad_(Earth-616)
durability,6,Jaine Cutter (Earth-616),https://marvel.fandom.com/wiki/Jaine_Cutter_(Earth-616)
durability,6,James Braddock Jr. (Earth-616),https://marvel.fandom.com/wiki/James_Braddock_Jr._(Earth-616)
durability,6,James Marks (Earth-616),https://marvel.fandom.com/wiki/James_Marks_(Earth-616)
durability,6,James Rhodes (Earth-616),https://marvel.fandom.com/wiki/James_Rhodes_(Earth-616)
durability,6,Jane Foster (Earth-616),https://marvel.fandom.com/wiki/Jane_Foster_(Earth-616)
durability,6,Janus Tepes (Earth-616),https://marvel.fandom.com/wiki/Janus_Tepes_(Earth-616)
durability,6,Jared Corbo (Earth-616),https://marvel.fandom.com/wiki/Jared_Corbo_(Earth-616)
durability,6,Jean-Pierre Beaubier (Earth-616),https://marvel.fandom.com/wiki/Jean-Pierre_Beaubier_(Earth-616)
durability,6,Jefferson Archer (Earth-616),https://marvel.fandom.com/wiki/Jefferson_Archer_(Earth-616)
durability,6,Jennifer Walters (Earth-616),https://marvel.fandom.com/wiki/Jennifer_Walters_(Earth-616)
durability,6,Jennifer Walters (Earth-30847),https://marvel.fandom.com/wiki/Jennifer_Walters_(Earth-30847)
durability,6,Jesse Black Crow (Earth-616),https://marvel.fandom.com/wiki/Jesse_Black_Crow_(Earth-616)
durability,6,Joanna Cargill (Earth-616),https://marvel.fandom.com/wiki/Joanna_Cargill_(Earth-616)
durability,6,Jocasta Pym (Earth-616),https://marvel.fandom.com/wiki/Jocasta_Pym_(Earth-616)
durability,6,John Eisenhart (Earth-928),https://marvel.fandom.com/wiki/John_Eisenhart_(Earth-928)
durability,6,John Lopez (Earth-616),https://marvel.fandom.com/wiki/John_Lopez_(Earth-616)
durability,6,John Proudstar (Earth-1100),https://marvel.fandom.com/wiki/John_Proudstar_(Earth-1100)
durability,6,Jonas (Earth-616),https://marvel.fandom.com/wiki/Jonas_(Earth-616)
durability,6,Jonathan Hart (Earth-616),https://marvel.fandom.com/wiki/Jonathan_Hart_(Earth-616)
durability,6,Jonathan Storm (Earth-616),https://marvel.fandom.com/wiki/Jonathan_Storm_(Earth-616)
durability,6,Jonathan Tremont (Earth-616),https://marvel.fandom.com/wiki/Jonathan_Tremont_(Earth-616)
durability,6,Jonothon Starsmore (Earth-616),https://marvel.fandom.com/wiki/Jonothon_Starsmore_(Earth-616)
durability,6,Joost van Straaten (Earth-616),https://marvel.fandom.com/wiki/Joost_van_Straaten_(Earth-616)
durability,6,Jormungand (Earth-616),https://marvel.fandom.com/wiki/Jormungand_(Earth-616)
durability,6,Joshua Farkas (Earth-616),https://marvel.fandom.com/wiki/Joshua_Farkas_(Earth-616)
durability,6,Jubilation Lee (Earth-616),https://marvel.fandom.com/wiki/Jubilation_Lee_(Earth-616)
durability,6,Julia Koenig (Earth-616),https://marvel.fandom.com/wiki/Julia_Koenig_(Earth-616)
durability,6,Julie Power (Earth-616),https://marvel.fandom.com/wiki/Julie_Power_(Earth-616)
durability,6,Justice Peace (Earth-869371),https://marvel.fandom.com/wiki/Justice_Peace_(Earth-869371)
durability,6,Karla Sofen (Earth-616),https://marvel.fandom.com/wiki/Karla_Sofen_(Earth-616)
durability,6,Karnilla (Earth-616),https://marvel.fandom.com/wiki/Karnilla_(Earth-616)
durability,6,Katherine Pryde (Earth-811),https://marvel.fandom.com/wiki/Katherine_Pryde_(Earth-811)
durability,6,Kevin Leonardo (Earth-616),https://marvel.fandom.com/wiki/Kevin_Leonardo_(Earth-616)
durability,6,Kevin Masterson (Earth-616),https://marvel.fandom.com/wiki/Kevin_Masterson_(Earth-616)
durability,6,Khonshu (Earth-616),https://marvel.fandom.com/wiki/Khonshu_(Earth-616)
durability,6,Kimura (Earth-616),https://marvel.fandom.com/wiki/Kimura_(Earth-616)
durability,6,Kinji Obatu (Earth-616),https://marvel.fandom.com/wiki/Kinji_Obatu_(Earth-616)
durability,6,Kl'rt (Earth-616),https://marvel.fandom.com/wiki/Kl%27rt_(Earth-616)
durability,6,Kl'rt (Earth-30847),https://marvel.fandom.com/wiki/Kl%27rt_(Earth-30847)
durability,6,Klaatu (Earth-616),https://marvel.fandom.com/wiki/Klaatu_(Earth-616)
durability,6,Kondrati Topolov (Earth-616),https://marvel.fandom.com/wiki/Kondrati_Topolov_(Earth-616)
durability,6,Krakoa (Earth-616),https://marvel.fandom.com/wiki/Krakoa_(Earth-616)
durability,6,Kristoff Vernard (Earth-616),https://marvel.fandom.com/wiki/Kristoff_Vernard_(Earth-616)
durability,6,Kthara (Earth-616),https://marvel.fandom.com/wiki/Kthara_(Earth-616)
durability,6,Kukulkán (Ahau) (Earth-616),https://marvel.fandom.com/wiki/Kukulk%C3%A1n_(Ahau)_(Earth-616)
durability,6,Lawrence Chesney (Earth-616),https://marvel.fandom.com/wiki/Lawrence_Chesney_(Earth-616)
durability,6,Lee Price (Earth-616),https://marvel.fandom.com/wiki/Lee_Price_(Earth-616)
durability,6,Leir (Earth-616),https://marvel.fandom.com/wiki/Leir_(Earth-616)
durability,6,Lemar Hoskins (Earth-616),https://marvel.fandom.com/wiki/Lemar_Hoskins_(Earth-616)
durability,6,Leonard Samson (Earth-616),https://marvel.fandom.com/wiki/Leonard_Samson_(Earth-616)
durability,6,Lilith (Earth-616),https://marvel.fandom.com/wiki/Lilith_(Earth-616)
